Sample index	Sample ID 1	Title	Result	Unit of Result	Data markings of Result	Creation time	Method name	T1+	Nominal value	T1-	Is excluded	Method type	Determination type	Overall result state	Comment	FISH_ID	TANK	MUSCLE_TYPE	TEMPERATURE
3	3	Absorbance wavelength 1	1.01424	A		16/09/2022 13:45	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
4	4	Absorbance wavelength 1	1.77576	A		16/09/2022 13:45	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
5	5	Absorbance wavelength 1	0.02248	A		16/09/2022 13:45	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
6	6	Absorbance wavelength 1	-0.01683	A		16/09/2022 13:45	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
1	1	Absorbance wavelength 1	1.34606	A		16/09/2022 13:46	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
2	2	Absorbance wavelength 1	0.98556	A		16/09/2022 13:46	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
3	3	Absorbance wavelength 1	1.00076	A		16/09/2022 13:46	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
4	4	Absorbance wavelength 1	1.76901	A		16/09/2022 13:46	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
5	5	Absorbance wavelength 1	0.02354	A		16/09/2022 13:46	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
6	6	Absorbance wavelength 1	-0.01678	A		16/09/2022 13:46	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
1	1	Absorbance wavelength 1	1.32143	A		16/09/2022 13:46	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
2	2	Absorbance wavelength 1	0.96657	A		16/09/2022 13:46	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
3	3	Absorbance wavelength 1	0.97652	A		16/09/2022 13:46	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
4	4	Absorbance wavelength 1	1.75605	A		16/09/2022 13:47	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
5	5	Absorbance wavelength 1	0.02047	A		16/09/2022 13:47	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
6	6	Absorbance wavelength 1	-0.0157	A		16/09/2022 13:47	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
1	1	Absorbance wavelength 1	1.30078	A		16/09/2022 13:47	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
2	2	Absorbance wavelength 1	0.95613	A		16/09/2022 13:47	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
3	3	Absorbance wavelength 1	0.96029	A		16/09/2022 13:47	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
4	4	Absorbance wavelength 1	1.7535	A		16/09/2022 13:47	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
5	5	Absorbance wavelength 1	0.02425	A		16/09/2022 13:47	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
6	6	Absorbance wavelength 1	-0.01617	A		16/09/2022 13:47	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
1	1	Absorbance wavelength 1	1.26525	A		16/09/2022 13:48	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
2	2	Absorbance wavelength 1	0.93481	A		16/09/2022 13:48	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
3	3	Absorbance wavelength 1	0.9441	A		16/09/2022 13:48	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
4	4	Absorbance wavelength 1	1.75263	A		16/09/2022 13:48	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
5	5	Absorbance wavelength 1	0.01817	A		16/09/2022 13:48	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
6	6	Absorbance wavelength 1	-0.01815	A		16/09/2022 13:48	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
1	1	Absorbance wavelength 1	1.2218	A		16/09/2022 13:48	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
2	2	Absorbance wavelength 1	0.9183	A		16/09/2022 13:48	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
3	3	Absorbance wavelength 1	0.92702	A		16/09/2022 13:49	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
4	4	Absorbance wavelength 1	1.7632	A		16/09/2022 13:49	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
5	5	Absorbance wavelength 1	0.01867	A		16/09/2022 13:49	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
6	6	Absorbance wavelength 1	-0.01803	A		16/09/2022 13:49	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
1	1	Absorbance wavelength 1	1.16239	A		16/09/2022 13:49	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
2	2	Absorbance wavelength 1	0.89887	A		16/09/2022 13:49	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
3	3	Absorbance wavelength 1	0.90786	A		16/09/2022 13:49	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
4	4	Absorbance wavelength 1	1.75577	A		16/09/2022 13:49	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
5	5	Absorbance wavelength 1	0.01885	A		16/09/2022 13:49	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
6	6	Absorbance wavelength 1	-0.01815	A		16/09/2022 13:50	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
1	1	Absorbance wavelength 1	1.10166	A		16/09/2022 13:50	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
2	2	Absorbance wavelength 1	0.87659	A		16/09/2022 13:50	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
3	3	Absorbance wavelength 1	0.89018	A		16/09/2022 13:50	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
4	4	Absorbance wavelength 1	1.75451	A		16/09/2022 13:50	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
5	5	Absorbance wavelength 1	0.01908	A		16/09/2022 13:50	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
6	6	Absorbance wavelength 1	-0.01743	A		16/09/2022 13:50	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
1	1	Absorbance wavelength 1	1.05367	A		16/09/2022 13:50	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
2	2	Absorbance wavelength 1	0.86444	A		16/09/2022 13:50	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
3	3	Absorbance wavelength 1	0.87791	A		16/09/2022 13:51	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
4	4	Absorbance wavelength 1	1.75087	A		16/09/2022 13:51	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
5	5	Absorbance wavelength 1	0.01621	A		16/09/2022 13:51	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
6	6	Absorbance wavelength 1	-0.01759	A		16/09/2022 13:51	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
1	1	Absorbance wavelength 1	1.01125	A		16/09/2022 13:51	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
2	2	Absorbance wavelength 1	0.84513	A		16/09/2022 13:51	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
3	3	Absorbance wavelength 1	0.86045	A		16/09/2022 13:51	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
4	4	Absorbance wavelength 1	1.75786	A		16/09/2022 13:51	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
5	5	Absorbance wavelength 1	0.01709	A		16/09/2022 13:51	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
6	6	Absorbance wavelength 1	-0.01797	A		16/09/2022 13:52	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
1	1	Absorbance wavelength 1	0.96118	A		16/09/2022 13:52	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
2	2	Absorbance wavelength 1	0.83527	A		16/09/2022 13:52	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
3	3	Absorbance wavelength 1	0.84424	A		16/09/2022 13:52	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
4	4	Absorbance wavelength 1	1.75589	A		16/09/2022 13:52	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
5	5	Absorbance wavelength 1	0.02185	A		16/09/2022 13:52	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
6	6	Absorbance wavelength 1	-0.0166	A		16/09/2022 13:52	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
1	1	Absorbance wavelength 1	0.92015	A		16/09/2022 13:52	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
2	2	Absorbance wavelength 1	0.81498	A		16/09/2022 13:52	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
3	3	Absorbance wavelength 1	0.82485	A		16/09/2022 13:53	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
4	4	Absorbance wavelength 1	1.75016	A		16/09/2022 13:53	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
5	5	Absorbance wavelength 1	0.01551	A		16/09/2022 13:53	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
6	6	Absorbance wavelength 1	-0.01783	A		16/09/2022 13:53	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
1	1	Absorbance wavelength 1	0.87298	A		16/09/2022 13:53	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
2	2	Absorbance wavelength 1	0.79879	A		16/09/2022 13:53	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
3	3	Absorbance wavelength 1	0.81009	A		16/09/2022 13:53	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
4	4	Absorbance wavelength 1	1.75934	A		16/09/2022 13:53	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
5	5	Absorbance wavelength 1	0.01769	A		16/09/2022 13:53	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
6	6	Absorbance wavelength 1	-0.01776	A		16/09/2022 13:54	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
1	1	Absorbance wavelength 1	0.83934	A		16/09/2022 13:54	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
2	2	Absorbance wavelength 1	0.78495	A		16/09/2022 13:54	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
3	3	Absorbance wavelength 1	0.79286	A		16/09/2022 13:54	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
4	4	Absorbance wavelength 1	1.75238	A		16/09/2022 13:54	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
5	5	Absorbance wavelength 1	0.01426	A		16/09/2022 13:54	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
6	6	Absorbance wavelength 1	-0.01992	A		16/09/2022 13:54	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
1	1	Absorbance wavelength 1	0.80964	A		16/09/2022 13:54	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
2	2	Absorbance wavelength 1	0.76554	A		16/09/2022 13:54	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
3	3	Absorbance wavelength 1	0.77398	A		16/09/2022 13:55	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
4	4	Absorbance wavelength 1	1.75756	A		16/09/2022 13:55	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
5	5	Absorbance wavelength 1	0.01574	A		16/09/2022 13:55	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
6	6	Absorbance wavelength 1	-0.02025	A		16/09/2022 13:55	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
1	1	Absorbance wavelength 1	0.79127	A		16/09/2022 13:55	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
2	2	Absorbance wavelength 1	0.75435	A		16/09/2022 13:55	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
3	3	Absorbance wavelength 1	0.76137	A		16/09/2022 13:55	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
4	4	Absorbance wavelength 1	1.75603	A		16/09/2022 13:55	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
5	5	Absorbance wavelength 1	0.01396	A		16/09/2022 13:55	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
6	6	Absorbance wavelength 1	-0.02225	A		16/09/2022 13:56	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	30
3	3	Absorbance wavelength 1	1.03081	A		16/09/2022 14:09	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	40
1	1	Absorbance wavelength 1	1.03496	A		16/09/2022 14:08	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	40
2	2	Absorbance wavelength 1	1.07568	A		16/09/2022 14:08	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	40
3	3	Absorbance wavelength 1	1.05705	A		16/09/2022 14:08	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	40
4	4	Absorbance wavelength 1	1.12236	A		16/09/2022 14:09	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	40
5	5	Absorbance wavelength 1	-0.01067	A		16/09/2022 14:09	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	40
6	6	Absorbance wavelength 1	-0.04324	A		16/09/2022 14:09	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	40
1	1	Absorbance wavelength 1	1.00403	A		16/09/2022 14:09	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	40
2	2	Absorbance wavelength 1	1.04013	A		16/09/2022 14:09	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	40
4	4	Absorbance wavelength 1	1.12099	A		16/09/2022 14:09	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	40
5	5	Absorbance wavelength 1	-0.00582	A		16/09/2022 14:09	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	40
6	6	Absorbance wavelength 1	-0.04207	A		16/09/2022 14:09	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	40
1	1	Absorbance wavelength 1	0.97707	A		16/09/2022 14:09	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	40
2	2	Absorbance wavelength 1	1.00111	A		16/09/2022 14:10	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	40
3	3	Absorbance wavelength 1	1.00106	A		16/09/2022 14:10	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	40
4	4	Absorbance wavelength 1	1.13128	A		16/09/2022 14:10	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	40
5	5	Absorbance wavelength 1	-0.00649	A		16/09/2022 14:10	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	40
6	6	Absorbance wavelength 1	-0.04181	A		16/09/2022 14:10	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	40
1	1	Absorbance wavelength 1	0.94284	A		16/09/2022 14:10	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	40
2	2	Absorbance wavelength 1	0.96752	A		16/09/2022 14:10	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	40
3	3	Absorbance wavelength 1	0.96419	A		16/09/2022 14:10	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	40
4	4	Absorbance wavelength 1	1.12759	A		16/09/2022 14:10	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	40
5	5	Absorbance wavelength 1	-0.00663	A		16/09/2022 14:11	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	40
6	6	Absorbance wavelength 1	-0.04371	A		16/09/2022 14:11	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	40
1	1	Absorbance wavelength 1	0.89876	A		16/09/2022 14:11	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	40
2	2	Absorbance wavelength 1	0.92905	A		16/09/2022 14:11	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	40
3	3	Absorbance wavelength 1	0.93375	A		16/09/2022 14:11	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	white muscle	40
