Sample index	Sample ID 1	Title	Result	Unit of Result	Data markings of Result	Creation time	Method name	T1+	Nominal value	T1-	Is excluded	Method type	Determination type	Overall result state	Comment	FISH_ID	TANK	MUSCLE_TYPE	TEMPERATURE		
3	3	Absorbance wavelength 1	0.21133	A		23/08/2023 14:20:31 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
4	4	Absorbance wavelength 1	0.07148	A		23/08/2023 14:20:37 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
5	5	Absorbance wavelength 1	0.00231	A		23/08/2023 14:20:44 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
6	6	Absorbance wavelength 1	-0.00785	A		23/08/2023 14:20:49 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
1	1	Absorbance wavelength 1	0.16273	A		23/08/2023 14:20:56 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
2	2	Absorbance wavelength 1	0.24598	A		23/08/2023 14:21:03 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
3	3	Absorbance wavelength 1	0.16623	A		23/08/2023 14:21:08 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
4	4	Absorbance wavelength 1	0.06878	A		23/08/2023 14:21:15 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
5	5	Absorbance wavelength 1	-0.00282	A		23/08/2023 14:21:21 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
6	6	Absorbance wavelength 1	-0.00863	A		23/08/2023 14:21:28 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
1	1	Absorbance wavelength 1	0.15432	A		23/08/2023 14:21:35 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
2	2	Absorbance wavelength 1	0.179	A		23/08/2023 14:21:42 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
3	3	Absorbance wavelength 1	0.17313	A		23/08/2023 14:21:48 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
4	4	Absorbance wavelength 1	0.06981	A		23/08/2023 14:21:54 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
5	5	Absorbance wavelength 1	0.0005	A		23/08/2023 14:21:59 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
6	6	Absorbance wavelength 1	-0.00649	A		23/08/2023 14:22:05 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
1	1	Absorbance wavelength 1	0.19123	A		23/08/2023 14:22:12 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
2	2	Absorbance wavelength 1	0.20661	A		23/08/2023 14:22:17 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
3	3	Absorbance wavelength 1	0.22188	A		23/08/2023 14:22:24 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
4	4	Absorbance wavelength 1	0.06958	A		23/08/2023 14:22:31 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
5	5	Absorbance wavelength 1	-0.00306	A		23/08/2023 14:22:36 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
6	6	Absorbance wavelength 1	-0.00917	A		23/08/2023 14:22:43 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
1	1	Absorbance wavelength 1	0.19686	A		23/08/2023 14:22:51 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
2	2	Absorbance wavelength 1	0.18595	A		23/08/2023 14:22:56 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
3	3	Absorbance wavelength 1	0.16703	A		23/08/2023 14:23:02 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
4	4	Absorbance wavelength 1	0.06859	A		23/08/2023 14:23:10 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
5	5	Absorbance wavelength 1	-0.00788	A		23/08/2023 14:23:17 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
6	6	Absorbance wavelength 1	-0.00955	A		23/08/2023 14:23:24 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
1	1	Absorbance wavelength 1	0.26024	A		23/08/2023 14:23:31 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
2	2	Absorbance wavelength 1	0.21617	A		23/08/2023 14:23:36 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
3	3	Absorbance wavelength 1	0.19447	A		23/08/2023 14:23:43 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
4	4	Absorbance wavelength 1	0.06756	A		23/08/2023 14:23:50 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
5	5	Absorbance wavelength 1	-0.00734	A		23/08/2023 14:23:57 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
6	6	Absorbance wavelength 1	-0.01059	A		23/08/2023 14:24:04 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
1	1	Absorbance wavelength 1	0.20531	A		23/08/2023 14:24:11 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
2	2	Absorbance wavelength 1	0.23634	A		23/08/2023 14:24:17 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
3	3	Absorbance wavelength 1	0.21299	A		23/08/2023 14:24:22 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
4	4	Absorbance wavelength 1	0.06827	A		23/08/2023 14:24:29 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
5	5	Absorbance wavelength 1	-0.00513	A		23/08/2023 14:24:36 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
6	6	Absorbance wavelength 1	-0.01085	A		23/08/2023 14:24:43 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
1	1	Absorbance wavelength 1	0.2505	A		23/08/2023 14:24:50 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
2	2	Absorbance wavelength 1	0.23278	A		23/08/2023 14:24:56 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
3	3	Absorbance wavelength 1	0.25914	A		23/08/2023 14:25:03 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
4	4	Absorbance wavelength 1	0.06787	A		23/08/2023 14:25:11 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
5	5	Absorbance wavelength 1	-0.0088	A		23/08/2023 14:25:18 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
6	6	Absorbance wavelength 1	-0.01252	A		23/08/2023 14:25:25 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
1	1	Absorbance wavelength 1	0.24727	A		23/08/2023 14:25:32 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
2	2	Absorbance wavelength 1	0.23324	A		23/08/2023 14:25:38 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
3	3	Absorbance wavelength 1	0.28336	A		23/08/2023 14:25:44 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
4	4	Absorbance wavelength 1	0.06997	A		23/08/2023 14:25:50 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
5	5	Absorbance wavelength 1	-0.00704	A		23/08/2023 14:25:55 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
6	6	Absorbance wavelength 1	-0.01108	A		23/08/2023 14:26:01 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
1	1	Absorbance wavelength 1	0.26638	A		23/08/2023 14:26:08 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
2	2	Absorbance wavelength 1	0.25423	A		23/08/2023 14:26:14 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
3	3	Absorbance wavelength 1	0.2605	A		23/08/2023 14:26:21 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
4	4	Absorbance wavelength 1	0.06788	A		23/08/2023 14:26:28 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
5	5	Absorbance wavelength 1	-0.00634	A		23/08/2023 14:26:35 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
6	6	Absorbance wavelength 1	-0.01382	A		23/08/2023 14:26:42 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
1	1	Absorbance wavelength 1	0.30305	A		23/08/2023 14:26:49 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
2	2	Absorbance wavelength 1	0.27587	A		23/08/2023 14:26:56 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
3	3	Absorbance wavelength 1	0.23928	A		23/08/2023 14:27:03 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
4	4	Absorbance wavelength 1	0.06666	A		23/08/2023 14:27:11 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
5	5	Absorbance wavelength 1	-0.00967	A		23/08/2023 14:27:17 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
6	6	Absorbance wavelength 1	-0.01499	A		23/08/2023 14:27:25 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
1	1	Absorbance wavelength 1	0.30174	A		23/08/2023 14:27:32 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
2	2	Absorbance wavelength 1	0.27326	A		23/08/2023 14:27:37 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
3	3	Absorbance wavelength 1	0.28071	A		23/08/2023 14:27:45 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
4	4	Absorbance wavelength 1	0.06535	A		23/08/2023 14:27:51 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
5	5	Absorbance wavelength 1	-0.00857	A		23/08/2023 14:27:58 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
6	6	Absorbance wavelength 1	-0.01449	A		23/08/2023 14:28:05 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
1	1	Absorbance wavelength 1	0.28162	A		23/08/2023 14:28:12 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
2	2	Absorbance wavelength 1	0.31278	A		23/08/2023 14:28:19 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
3	3	Absorbance wavelength 1	0.31289	A		23/08/2023 14:28:26 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
4	4	Absorbance wavelength 1	0.06352	A		23/08/2023 14:28:33 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
5	5	Absorbance wavelength 1	-0.00755	A		23/08/2023 14:28:40 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
6	6	Absorbance wavelength 1	-0.01453	A		23/08/2023 14:28:47 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
1	1	Absorbance wavelength 1	0.3	A		23/08/2023 14:28:54 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
2	2	Absorbance wavelength 1	0.28829	A		23/08/2023 14:29:01 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
3	3	Absorbance wavelength 1	0.30855	A		23/08/2023 14:29:09 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
4	4	Absorbance wavelength 1	0.06328	A		23/08/2023 14:29:15 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
5	5	Absorbance wavelength 1	-0.00827	A		23/08/2023 14:29:23 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
6	6	Absorbance wavelength 1	-0.01523	A		23/08/2023 14:29:30 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
1	1	Absorbance wavelength 1	0.34288	A		23/08/2023 14:29:35 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
2	2	Absorbance wavelength 1	0.31697	A		23/08/2023 14:29:42 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
3	3	Absorbance wavelength 1	0.3355	A		23/08/2023 14:29:47 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
4	4	Absorbance wavelength 1	0.06412	A		23/08/2023 14:29:54 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
5	5	Absorbance wavelength 1	-0.00616	A		23/08/2023 14:29:59 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
6	6	Absorbance wavelength 1	-0.01285	A		23/08/2023 14:30:04 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
1	1	Absorbance wavelength 1	0.34325	A		23/08/2023 14:30:11 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
2	2	Absorbance wavelength 1	0.31965	A		23/08/2023 14:30:18 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
3	3	Absorbance wavelength 1	0.31447	A		23/08/2023 14:30:24 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
4	4	Absorbance wavelength 1	0.06287	A		23/08/2023 14:30:31 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
5	5	Absorbance wavelength 1	-0.00575	A		23/08/2023 14:30:38 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
6	6	Absorbance wavelength 1	-0.01529	A		23/08/2023 14:30:44 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
1	1	Absorbance wavelength 1	0.35783	A		23/08/2023 14:30:52 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
2	2	Absorbance wavelength 1	0.33122	A		23/08/2023 14:30:58 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
3	3	Absorbance wavelength 1	0.32558	A		23/08/2023 14:31:06 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
4	4	Absorbance wavelength 1	0.06325	A		23/08/2023 14:31:13 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
5	5	Absorbance wavelength 1	-0.01305	A		23/08/2023 14:31:20 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
6	6	Absorbance wavelength 1	-0.01667	A		23/08/2023 14:31:27 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	30		
1	1	Absorbance wavelength 1	0.14861	A		23/08/2023 14:39:48 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	40		
2	2	Absorbance wavelength 1	0.11832	A		23/08/2023 14:39:54 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	40		
3	3	Absorbance wavelength 1	0.09432	A		23/08/2023 14:40:01 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	40		
4	4	Absorbance wavelength 1	0.07535	A		23/08/2023 14:40:08 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	40		
5	5	Absorbance wavelength 1	0.00562	A		23/08/2023 14:40:15 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	40		
6	6	Absorbance wavelength 1	-0.00688	A		23/08/2023 14:40:21 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	40		
1	1	Absorbance wavelength 1	0.11135	A		23/08/2023 14:40:28 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	40		
2	2	Absorbance wavelength 1	0.13802	A		23/08/2023 14:40:35 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	40		
3	3	Absorbance wavelength 1	0.08488	A		23/08/2023 14:40:42 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	40		
4	4	Absorbance wavelength 1	0.07752	A		23/08/2023 14:40:49 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	40		
5	5	Absorbance wavelength 1	0.00563	A		23/08/2023 14:40:56 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	40		
6	6	Absorbance wavelength 1	-0.00737	A		23/08/2023 14:41:03 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	40		
1	1	Absorbance wavelength 1	0.14002	A		23/08/2023 14:41:10 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	40		
2	2	Absorbance wavelength 1	0.20574	A		23/08/2023 14:41:17 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	40		
3	3	Absorbance wavelength 1	0.10341	A		23/08/2023 14:41:24 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	40		
4	4	Absorbance wavelength 1	0.0809	A		23/08/2023 14:41:31 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	40		
5	5	Absorbance wavelength 1	0.00484	A		23/08/2023 14:41:36 	UV5 Continuous for 8 Samples in Cuvette Changer				FALSE	Fixed Wavelength	General	OK		LCKM163	1	White muscle	40		
